report_id,wellbore_id,pdf_name,tables_json
229,15/9-19 S,15_9_19_S_1992_11_30.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""1748"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""1500.2"", ""Depth mTVD"": ""1279.2"", ""Inclination (dega)"": ""60"", ""Azimuth (dega)"": ""283.3"", ""Comment"": null}, {""Depth mMD"": ""1529.7"", ""Depth mTVD"": ""1293.8"", ""Inclination (dega)"": ""60.3"", ""Azimuth (dega)"": ""284.1"", ""Comment"": null}, {""Depth mMD"": ""1558.5"", ""Depth mTVD"": ""1308.1"", ""Inclination (dega)"": ""60.5"", ""Azimuth (dega)"": ""283"", ""Comment"": null}, {""Depth mMD"": ""1587"", ""Depth mTVD"": ""1322.2"", ""Inclination (dega)"": ""60.1"", ""Azimuth (dega)"": ""283.8"", ""Comment"": null}, {""Depth mMD"": ""1614.9"", ""Depth mTVD"": ""1336.2"", ""Inclination (dega)"": ""59.5"", ""Azimuth (dega)"": ""283.9"", ""Comment"": null}, {""Depth mMD"": ""1645.3"", ""Depth mTVD"": ""1351.6"", ""Inclination (dega)"": ""59.9"", ""Azimuth (dega)"": ""284.8"", ""Comment"": null}, {""Depth mMD"": ""1672.9"", ""Depth mTVD"": ""1365.4"", ""Inclination (dega)"": ""59.7"", ""Azimuth (dega)"": ""282.3"", ""Comment"": null}, {""Depth mMD"": ""1702.4"", ""Depth mTVD"": ""1380.6"", ""Inclination (dega)"": ""58.3"", ""Azimuth (dega)"": ""281.7"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""1490"", ""End Depth mMD"": ""1720"", ""Start Depth mTVD"": ""1272.8"", ""End Depth mTVD"": ""1389.2"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH RARE ARENACEOUS LIMESTONE GRADING SANDSTONE I/P""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""1720"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1389.2"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".49"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""4900"", ""C2 (ppm)"": ""5"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
230,15/9-19 S,15_9_19_S_1992_12_01.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2018"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.07"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""1729.3"", ""Depth mTVD"": ""1394.7"", ""Inclination (dega)"": ""58.5"", ""Azimuth (dega)"": ""284.2"", ""Comment"": null}, {""Depth mMD"": ""1759.3"", ""Depth mTVD"": ""1410.4"", ""Inclination (dega)"": ""58.5"", ""Azimuth (dega)"": ""282.5"", ""Comment"": null}, {""Depth mMD"": ""1788.6"", ""Depth mTVD"": ""1425.7"", ""Inclination (dega)"": ""58.5"", ""Azimuth (dega)"": ""284"", ""Comment"": null}, {""Depth mMD"": ""1818.2"", ""Depth mTVD"": ""1441.2"", ""Inclination (dega)"": ""58.6"", ""Azimuth (dega)"": ""282.6"", ""Comment"": null}, {""Depth mMD"": ""1847.3"", ""Depth mTVD"": ""1456.4"", ""Inclination (dega)"": ""58.3"", ""Azimuth (dega)"": ""282.1"", ""Comment"": null}, {""Depth mMD"": ""1874.9"", ""Depth mTVD"": ""1470.9"", ""Inclination (dega)"": ""58.1"", ""Azimuth (dega)"": ""283"", ""Comment"": null}, {""Depth mMD"": ""1903.5"", ""Depth mTVD"": ""1486.2"", ""Inclination (dega)"": ""57.5"", ""Azimuth (dega)"": ""282.9"", ""Comment"": null}, {""Depth mMD"": ""1932.1"", ""Depth mTVD"": ""1501.5"", ""Inclination (dega)"": ""57.7"", ""Azimuth (dega)"": ""283.7"", ""Comment"": null}, {""Depth mMD"": ""1961.3"", ""Depth mTVD"": ""1517.1"", ""Inclination (dega)"": ""57.5"", ""Azimuth (dega)"": ""282.7"", ""Comment"": null}, {""Depth mMD"": ""1990.6"", ""Depth mTVD"": ""1532.9"", ""Inclination (dega)"": ""57.6"", ""Azimuth (dega)"": ""282.8"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""1720"", ""End Depth mMD"": ""2010"", ""Start Depth mTVD"": ""1389.2"", ""End Depth mTVD"": ""1543.2"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH TRACE LIMESTONE & DOLOMITE""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""1828"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1446.2"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".81"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""8100"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""1890"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1478.9"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".67"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""6700"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}, {""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""1936"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1503.2"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".45"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""4500"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
231,15/9-19 S,15_9_19_S_1992_12_02.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2166"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.07"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""2017.6"", ""Depth mTVD"": ""1547.4"", ""Inclination (dega)"": ""57.5"", ""Azimuth (dega)"": ""284"", ""Comment"": null}, {""Depth mMD"": ""2047.7"", ""Depth mTVD"": ""1563.6"", ""Inclination (dega)"": ""57.4"", ""Azimuth (dega)"": ""283.2"", ""Comment"": null}, {""Depth mMD"": ""2076.4"", ""Depth mTVD"": ""1579"", ""Inclination (dega)"": ""57.6"", ""Azimuth (dega)"": ""283.4"", ""Comment"": null}, {""Depth mMD"": ""2105.9"", ""Depth mTVD"": ""1594.8"", ""Inclination (dega)"": ""57.3"", ""Azimuth (dega)"": ""285"", ""Comment"": null}, {""Depth mMD"": ""2134.7"", ""Depth mTVD"": ""1610.3"", ""Inclination (dega)"": ""58"", ""Azimuth (dega)"": ""283.8"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""2010"", ""End Depth mMD"": ""2140"", ""Start Depth mTVD"": ""1543.2"", ""End Depth mTVD"": ""1613.3"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH TRACE LIMESTONE""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""trip gas"", ""Depth to Top mMD"": ""2018"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1547.5"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.25"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""12600"", ""C2 (ppm)"": ""90"", ""C3 (ppm)"": ""10"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
232,15/9-19 S,15_9_19_S_1992_12_03.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2531"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.14"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""2164"", ""Depth mTVD"": ""1625.6"", ""Inclination (dega)"": ""58.8"", ""Azimuth (dega)"": ""284.3"", ""Comment"": null}, {""Depth mMD"": ""2193.1"", ""Depth mTVD"": ""1640.7"", ""Inclination (dega)"": ""58.7"", ""Azimuth (dega)"": ""283.9"", ""Comment"": null}, {""Depth mMD"": ""22"", ""Depth mTVD"": ""1655.7"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""282.4"", ""Comment"": null}, {""Depth mMD"": ""2250"", ""Depth mTVD"": ""1670.2"", ""Inclination (dega)"": ""58.8"", ""Azimuth (dega)"": ""284.3"", ""Comment"": null}, {""Depth mMD"": ""2278.7"", ""Depth mTVD"": ""1685"", ""Inclination (dega)"": ""58.8"", ""Azimuth (dega)"": ""284.2"", ""Comment"": null}, {""Depth mMD"": ""2306.6"", ""Depth mTVD"": ""1699.5"", ""Inclination (dega)"": ""58.8"", ""Azimuth (dega)"": ""283.5"", ""Comment"": null}, {""Depth mMD"": ""2335.6"", ""Depth mTVD"": ""1714.5"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""284.1"", ""Comment"": null}, {""Depth mMD"": ""2364"", ""Depth mTVD"": ""1729.2"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""283.5"", ""Comment"": null}, {""Depth mMD"": ""2392.7"", ""Depth mTVD"": ""1744"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""283.6"", ""Comment"": null}, {""Depth mMD"": ""2421.6"", ""Depth mTVD"": ""1758.9"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""283"", ""Comment"": null}, {""Depth mMD"": ""2450.9"", ""Depth mTVD"": ""1774.1"", ""Inclination (dega)"": ""58.8"", ""Azimuth (dega)"": ""284.2"", ""Comment"": null}, {""Depth mMD"": ""2481.4"", ""Depth mTVD"": ""1789.8"", ""Inclination (dega)"": ""58.8"", ""Azimuth (dega)"": ""283.3"", ""Comment"": null}, {""Depth mMD"": ""2510.9"", ""Depth mTVD"": ""1805.1"", ""Inclination (dega)"": ""58.8"", ""Azimuth (dega)"": ""284.1"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""2140"", ""End Depth mMD"": ""2531"", ""Start Depth mTVD"": ""1613.3"", ""End Depth mTVD"": ""1815.5"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH MINOR LIMESTONE""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""2303"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1698"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".44"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""40"", ""C2 (ppm)"": ""5"", ""C3 (ppm)"": ""5"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
233,15/9-19 S,15_9_19_S_1992_12_04.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2632"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.14"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""2538"", ""Depth mTVD"": ""1819.2"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""284.3"", ""Comment"": null}, {""Depth mMD"": ""2566"", ""Depth mTVD"": ""1833.6"", ""Inclination (dega)"": ""59"", ""Azimuth (dega)"": ""284.5"", ""Comment"": null}, {""Depth mMD"": ""2594"", ""Depth mTVD"": ""1848"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""284.1"", ""Comment"": null}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""trip gas"", ""Depth to Top mMD"": ""1535"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1296"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""2.2"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""-999.99"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}, {""Time"": ""00:00"", ""Class"": ""trip gas"", ""Depth to Top mMD"": ""1829"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1446"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""2.05"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""-999.99"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}, {""Time"": ""00:00"", ""Class"": ""trip gas"", ""Depth to Top mMD"": ""2094"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1588"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.15"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""-999.99"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}, {""Time"": ""00:00"", ""Class"": ""trip gas"", ""Depth to Top mMD"": ""2531"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1815"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""4.8"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""45613"", ""C2 (ppm)"": ""71"", ""C3 (ppm)"": ""23"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
234,15/9-19 S,15_9_19_S_1992_12_05.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2890"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.2"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""2990"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""2623.9"", ""Depth mTVD"": ""1863.5"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""283.4"", ""Comment"": null}, {""Depth mMD"": ""2652.8"", ""Depth mTVD"": ""1878.4"", ""Inclination (dega)"": ""58.9"", ""Azimuth (dega)"": ""284.1"", ""Comment"": null}, {""Depth mMD"": ""2681.6"", ""Depth mTVD"": ""1893.5"", ""Inclination (dega)"": ""58"", ""Azimuth (dega)"": ""282.3"", ""Comment"": null}, {""Depth mMD"": ""2710.6"", ""Depth mTVD"": ""1909"", ""Inclination (dega)"": ""57.4"", ""Azimuth (dega)"": ""282.8"", ""Comment"": null}, {""Depth mMD"": ""2740.1"", ""Depth mTVD"": ""1924.8"", ""Inclination (dega)"": ""57.6"", ""Azimuth (dega)"": ""282.4"", ""Comment"": null}, {""Depth mMD"": ""2768.8"", ""Depth mTVD"": ""1940.2"", ""Inclination (dega)"": ""57.6"", ""Azimuth (dega)"": ""282.4"", ""Comment"": null}, {""Depth mMD"": ""2797.6"", ""Depth mTVD"": ""1955.6"", ""Inclination (dega)"": ""57.7"", ""Azimuth (dega)"": ""280.8"", ""Comment"": null}, {""Depth mMD"": ""2826.5"", ""Depth mTVD"": ""1971"", ""Inclination (dega)"": ""57.8"", ""Azimuth (dega)"": ""282.9"", ""Comment"": null}, {""Depth mMD"": ""2854.9"", ""Depth mTVD"": ""1986.2"", ""Inclination (dega)"": ""57.8"", ""Azimuth (dega)"": ""282.9"", ""Comment"": null}, {""Depth mMD"": ""2883.7"", ""Depth mTVD"": ""2001.5"", ""Inclination (dega)"": ""57.9"", ""Azimuth (dega)"": ""282.8"", ""Comment"": null}, {""Depth mMD"": ""2911.8"", ""Depth mTVD"": ""2016.4"", ""Inclination (dega)"": ""58"", ""Azimuth (dega)"": ""282.3"", ""Comment"": null}, {""Depth mMD"": ""2940.4"", ""Depth mTVD"": ""2031.6"", ""Inclination (dega)"": ""57.9"", ""Azimuth (dega)"": ""280.9"", ""Comment"": null}, {""Depth mMD"": ""2968.9"", ""Depth mTVD"": ""2046.8"", ""Inclination (dega)"": ""57.7"", ""Azimuth (dega)"": ""281.4"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""2590"", ""End Depth mMD"": ""2740"", ""Start Depth mTVD"": ""1846"", ""End Depth mTVD"": ""1925"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE""}, {""Start Depth mMD"": ""2740"", ""End Depth mMD"": ""2890"", ""Start Depth mTVD"": ""1925"", ""End Depth mTVD"": ""2005"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH MINOR DOLOMITE + LIMESTONE STRINGER S""}, {""Start Depth mMD"": ""2890"", ""End Depth mMD"": ""2990"", ""Start Depth mTVD"": ""2005"", ""End Depth mTVD"": ""2058"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH TRACE SANDSTONE""}]}"
235,15/9-19 S,15_9_19_S_1992_12_06.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2890"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.2"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""3017.5"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Lithology Information"": [{""Start Depth mMD"": ""2990"", ""End Depth mMD"": ""3017.5"", ""Start Depth mTVD"": ""2058"", ""End Depth mTVD"": ""2073"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH TRACE DOLOMITE""}]}"
236,15/9-19 S,15_9_19_S_1992_12_07.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""3040"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""2996.2"", ""Depth mTVD"": ""2061.4"", ""Inclination (dega)"": ""57.8"", ""Azimuth (dega)"": ""282.5"", ""Comment"": null}, {""Depth mMD"": ""3026.6"", ""Depth mTVD"": ""2077.5"", ""Inclination (dega)"": ""58.2"", ""Azimuth (dega)"": ""281.8"", ""Comment"": null}, {""Depth mMD"": ""3055.8"", ""Depth mTVD"": ""2092.9"", ""Inclination (dega)"": ""57.8"", ""Azimuth (dega)"": ""283.4"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""3017"", ""End Depth mMD"": ""3040"", ""Start Depth mTVD"": ""2072"", ""End Depth mTVD"": ""2084.5"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""trip gas"", ""Depth to Top mMD"": ""3017"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""2072"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.55"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""13940"", ""C2 (ppm)"": ""25"", ""C3 (ppm)"": ""10"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
237,15/9-19 S,15_9_19_S_1992_12_08.pdf,"{""Survey Station"": [{""Depth mMD"": ""3084.6"", ""Depth mTVD"": ""2108.2"", ""Inclination (dega)"": ""58"", ""Azimuth (dega)"": ""282.4"", ""Comment"": null}, {""Depth mMD"": ""3111.8"", ""Depth mTVD"": ""2122.6"", ""Inclination (dega)"": ""58.2"", ""Azimuth (dega)"": ""282.5"", ""Comment"": null}, {""Depth mMD"": ""3141"", ""Depth mTVD"": ""2138"", ""Inclination (dega)"": ""58.3"", ""Azimuth (dega)"": ""284.8"", ""Comment"": null}, {""Depth mMD"": ""3171.2"", ""Depth mTVD"": ""2153.9"", ""Inclination (dega)"": ""58"", ""Azimuth (dega)"": ""285.5"", ""Comment"": null}, {""Depth mMD"": ""3201.5"", ""Depth mTVD"": ""2170.1"", ""Inclination (dega)"": ""57.5"", ""Azimuth (dega)"": ""284.3"", ""Comment"": null}, {""Depth mMD"": ""3230"", ""Depth mTVD"": ""2185.5"", ""Inclination (dega)"": ""57.2"", ""Azimuth (dega)"": ""284.3"", ""Comment"": null}, {""Depth mMD"": ""3258.8"", ""Depth mTVD"": ""2201"", ""Inclination (dega)"": ""57.5"", ""Azimuth (dega)"": ""285.3"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""3016"", ""End Depth mMD"": ""3215"", ""Start Depth mTVD"": ""2072"", ""End Depth mTVD"": ""2177"", ""Shows Description"": null, ""Lithology Description"": ""3016-3052M SANDSTONE, 3052-3169M CLAYSTONE, 3169-3215M SANDSTON E""}]}"
238,15/9-19 S,15_9_19_S_1992_12_09.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""3353"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Survey Station"": [{""Depth mMD"": ""3285"", ""Depth mTVD"": ""2215.1"", ""Inclination (dega)"": ""57.2"", ""Azimuth (dega)"": ""285.7"", ""Comment"": null}, {""Depth mMD"": ""3316"", ""Depth mTVD"": ""2232.1"", ""Inclination (dega)"": ""56.6"", ""Azimuth (dega)"": ""283.8"", ""Comment"": null}], ""Lithology Information"": [{""Start Depth mMD"": ""3280"", ""End Depth mMD"": ""3326"", ""Start Depth mTVD"": ""2212"", ""End Depth mTVD"": ""2237.6"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE""}, {""Start Depth mMD"": ""3326"", ""End Depth mMD"": ""3353"", ""Start Depth mTVD"": ""2237.6"", ""End Depth mTVD"": ""2252"", ""Shows Description"": null, ""Lithology Description"": ""CLAYSTONE WITH TRACE TUFFACEOUS FRAGMENTS + TRACE LIMESTONE""}]}"
239,15/9-19 S,15_9_19_S_1992_12_10.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""3353"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""2923"", ""Depth to Bottom MD"": null, ""Depth to Top TVD"": null, ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""1.24"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""-999.99"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
240,15/9-19 S,15_9_19_S_1992_12_11.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""3353"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}]}"
241,15/9-19 S,15_9_19_S_1992_12_12.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""3353"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}]}"
242,15/9-19 S,15_9_19_S_1992_12_13.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2510"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.15"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""2890"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.2"", ""Reading"": ""estimated""}]}"
243,15/9-19 S,15_9_19_S_1992_12_14.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""2220"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}, {""Time"": ""00:00"", ""Depth mMD"": ""2890"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.2"", ""Reading"": ""estimated""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""20"", ""Depth to Bottom MD"": null, ""Depth to Top TVD"": null, ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": ""2.55"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""21369"", ""C2 (ppm)"": ""23"", ""C3 (ppm)"": ""13"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
244,15/9-19 S,15_9_19_S_1992_12_15.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""1481.7"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""2220"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1655"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".54"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""-999.99"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
245,15/9-19 S,15_9_19_S_1992_12_16.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""1481.7"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.04"", ""Reading"": ""estimated""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""1527"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1292"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".21"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""709"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
246,15/9-19 S,15_9_19_S_1992_12_17.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""1481.7"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}]}"
247,15/9-19 S,15_9_19_S_1992_12_18.pdf,"{""Pore Pressure"": [{""Time"": ""00:00"", ""Depth mMD"": ""1481.7"", ""Depth TVD"": null, ""Equ Mud Weight (g/cm3)"": ""1.03"", ""Reading"": ""estimated""}], ""Gas Reading Information"": [{""Time"": ""00:00"", ""Class"": ""drilling gas pea k"", ""Depth to Top mMD"": ""1481.7"", ""Depth to Bottom MD"": null, ""Depth to Top mTVD"": ""1268.5"", ""Depth to Bottom TVD"": null, ""Highest Gas (%)"": "".03"", ""Lowest Gas ()"": null, ""C1 (ppm)"": ""271"", ""C2 (ppm)"": ""-999.99"", ""C3 (ppm)"": ""-999.99"", ""IC4 (ppm)"": ""-999.99"", ""IC5 (ppm)"": ""-999.99""}]}"
