fluid_row_id,sample_time,sample_point,sample_depth_mmd,fluid_type,fluid_density_g_cm3,plastic_viscosity_mpa_s,yield_point_pa,report_id
1619,,,,,,,7.0,495
1620,,,,,,,7.0,495
1621,,,,,,,7.0,495
1622,,,,,,,7.0,495
1623,,,,,,,7.0,495
1624,,,,,,,7.0,495
1625,,,,,,,6.184,495
1626,,,,,,,6.184,495
1627,,,,,,,6.184,495
1628,,,,,,,6.184,495
1629,,,,,,,6.184,495
1630,,,,,,,6.184,495
1631,,,,,,,6.184,495
1632,,,,,,,6.184,495
1633,,,,,,,6.184,495
1634,,,,,,,6.184,495
1635,,,,,,,6.184,495
1636,,,,,,,6.184,495
1637,,,,,,,6.184,495
1638,,,,,,,6.184,495
1639,,,,,,,6.184,495
1640,,,,,,,6.184,495
1641,,,,,,,29.0,495
1642,,,,,,,29.0,495
1643,,,,,,,29.0,495
1644,,,,,,,29.0,495
1645,,,,,,,29.0,495
1646,,,,,,,29.0,495
1647,,,,,,,29.0,495
1648,,,,,,,29.0,495
1649,,,,,,,29.0,495
1650,,,,,,,29.0,495
1651,,,,,,,29.0,495
1652,,,,,,,29.0,495
1653,,,,,,,29.0,495
1654,,,,,,,29.0,495
1655,,,,,,,29.0,495
1656,,,,,,,29.0,495
1657,,,,,,,13.0,495
1658,,,,,,,0.0,495
1659,,,,,,,13.0,495
1660,,,,,,,0.0,495
1661,,,,,,,13.0,495
1662,,,,,,,0.0,495
1663,,,,,,,13.0,495
1664,,,,,,,0.0,495
1665,,,,,,,13.0,495
1666,,,,,,,0.0,495
1667,,,,,,,13.0,495
1668,,,,,,,13.0,495
1669,,,,,,,13.0,495
1670,,,,,,,13.0,495
1671,,,,,,,13.0,495
1672,,,,,,,13.0,495
1673,,,,,,,13.0,495
1674,,,,,,,13.0,495
1675,,,,,,,13.0,495
1676,,,,,,,13.0,495
1677,,,,,,,13.0,495
1678,,,,,,,6.0,495
1679,,,,,,,400.44,495
1680,,,,,,,5.9,495
1681,,,,,,,304.32,495
1682,,,,,,,36.0,495
1683,,,,,,,12.43,495
1684,,,,,,,35.47,495
1685,,,,,,,12.68,495
1686,,,,,,,4.05,495
1687,,,,,,,152.91,495
1688,,,,,,,5.89,495
1689,,,,,,,225.25,495
1690,,,,,,,6.03,495
1691,,,,,,,8.04,495
1692,,,,,,,340.54,495
1693,,,,,,,153.81,495
1694,,,,,,,3991.1,495
1695,,,,,,,3997.06,495
1696,,,,,,,4397.5,495
1697,,,,,,,4403.38,495
1698,,,,,,,4707.74,495
1699,,,,,,,4708.1,495
1700,,,,,,,4720.53,495
1701,,,,,,,4756.02,495
1702,,,,,,,3443.24,495
1703,,,,,,,3447.29,495
1704,,,,,,,3600.16,495
1705,,,,,,,3606.05,495
1706,,,,,,,3831.27,495
1707,,,,,,,3094.7,495
1708,,,,,,,3102.7,495
1709,,,,,,,3837.29,495
1710,,,,,,,3997.1,495
1711,,,,,,,4397.5,495
1712,,,,,,,4403.4,495
1713,,,,,,,4707.7,495
1714,,,,,,,4708.1,495
1715,,,,,,,4720.53,495
1716,,,,,,,4756.0,495
1717,,,,,,,4768.7,495
1718,,,,,,,3447.29,495
1719,,,,,,,3600.2,495
1720,,,,,,,3606.05,495
1721,,,,,,,3831.3,495
1722,,,,,,,3837.3,495
1723,,,,,,,3102.74,495
1724,,,,,,,3443.24,495
1725,,,,,,,3991.1,495
1726,14:00,Flowline,4770.0,Enviromul Yellow,1.32,40.0,12.5,496
1727,,,,,,,120.0,496
1728,15:00,Active pit,4770.0,Enviromul Yellow,1.32,37.0,13.0,497
1729,,,,,,,120.0,497
1730,20:00,Active pit,4770.0,Enviromul Yellow,1.32,37.0,13.0,498
1731,,,,,,,120.0,498
1732,16:00,Active pit,4770.0,Enviromul Yellow,1.32,37.0,13.0,499
1733,,,,,,,120.0,499
1734,12:00,Flowline,4770.0,Enviromul Yellow,1.32,36.0,13.5,500
1735,22:00,Active pit,4767.0,NaCl brine,1.03,,,500
1736,,,,,,,120.0,500
1737,21:00,Active pit,4770.0,Enviromul Yellow,1.32,36.0,13.5,501
1738,22:00,Flowline,4770.0,NaCl brine,1.03,,,501
1739,,,,,,,120.0,501
1740,15:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,13.5,502
1741,21:00,Flowline,4770.0,NaCl brine,1.03,,,502
1742,,,,,,,120.0,502
1743,15:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,503
1744,21:00,Flowline,4770.0,NaCl brine,1.03,,,503
1745,,,,,,,120.0,503
1746,13:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,504
1747,18:00,Flowline,4770.0,NaCl brine,1.03,,,504
1748,,,,,,,120.0,504
1749,15:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,505
1750,18:00,Flowline,4770.0,NaCl brine,1.03,,,505
1751,,,,,,,120.0,505
1752,17:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,506
1753,18:00,Flowline,4770.0,NaCl brine,1.03,,,506
1754,,,,,,,120.0,506
1755,15:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,507
1756,18:00,Flowline,4770.0,NaCl brine,1.03,,,507
1757,,,,,,,120.0,507
1758,15:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,508
1759,18:00,Flowline,4770.0,NaCl brine,1.03,,,508
1760,,,,,,,120.0,508
1761,21:00,Flowline,4770.0,NaCl brine,1.03,,,509
1762,20:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,510
1763,21:00,Flowline,4770.0,NaCl brine,1.03,,,510
1764,22:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,510
1765,,,,,,,120.0,510
1766,,,,,,,120.0,510
1767,13:00,Flowline,4770.0,NaCl brine,1.03,,,511
1768,21:00,Flowline,4770.0,NaCl brine,1.03,,,511
1769,11:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,512
1770,,,,,,,120.0,512
1771,16:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,513
1772,21:00,Flowline,4770.0,NaCl brine,1.03,,,513
1773,,,,,,,120.0,513
1774,16:00,Flowline,4770.0,NaCl brine,1.03,,,514
1775,23:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,514
1776,,,,,,,120.0,514
1777,20:00,Active pit,4770.0,NaCl brine,1.03,,,515
1778,23:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,515
1779,,,,,,,120.0,515
1780,16:00,Reserve pit,4770.0,Enviromul Yellow,1.32,36.0,14.0,516
1781,,,,,,,120.0,516
1782,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,568
1783,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,569
1784,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,570
1785,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,571
1786,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,572
1787,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,573
1788,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,574
1789,00:00,Active pit,455.0,KCl/Polymer/GEM,1.35,27.0,14.5,575
1790,08:00,Active pit,455.0,KCl/Polymer/GEM,1.35,32.0,14.0,576
1791,08:00,Active pit,455.0,KCl/Polymer/GEM,1.35,32.0,14.0,578
1792,08:00,Active pit,455.0,KCl/Polymer/GEM,1.35,32.0,14.0,579
1793,08:00,Active pit,455.0,KCl/Polymer/GEM,1.35,32.0,14.0,580
1794,00:00,,,Seawater,1.03,,,580
1795,00:00,,,Seawater,1.03,,,581
1796,,,,,,,20.0,581
1797,,,,,,,20.0,581
1798,,,,,,,20.0,581
1799,,,,,,,20.0,581
1800,,,,,,,18.73,581
1801,,,,,,,18.73,581
1802,,,,,,,18.73,581
1803,,,,,,,18.73,581
1804,,,,,,,133.0,581
1805,,,,,,,133.0,581
1806,,,,,,,133.0,581
1807,,,,,,,133.0,581
1808,,,,,,,-80.0,581
1809,,,,,,,-80.0,581
1810,,,,,,,-80.0,581
1811,,,,,,,-80.0,581
1812,,,,,,,12.96,581
1813,,,,,,,12.82,581
1814,,,,,,,1182.38,581
1815,,,,,,,10.31,581
1816,,,,,,,1344.72,581
1817,,,,,,,1331.9,581
1818,,,,,,,149.52,581
1819,,,,,,,139.21,581
1820,,,,,,,1357.68,581
1821,,,,,,,1344.72,581
1822,,,,,,,1331.9,581
1823,,,,,,,149.52,581
1824,00:00,,,Seawater,1.03,,,582
1825,00:00,,,Seawater,1.03,,,583
1826,12:00,,,Seawater,1.03,,,584
1827,21:00,Reserve pit,,Enviromul Yellow,1.4,29.0,6.5,585
1828,,,,,,,120.0,585
1829,12:00,Reserve pit,,Enviromul Yellow,,28.0,6.0,586
1830,23:00,Reserve pit,,Enviromul Yellow,1.4,29.0,6.0,586
1831,23:30,Active pit,,Seawater,1.03,,,586
1832,,,,,,,120.0,586
1833,,,,,,,120.0,586
1834,23:30,Active pit,,Seawater,1.03,,,587
1835,03:00,Flowline,1365.0,Enviromul Yellow,1.4,34.0,8.0,588
1836,12:00,Active pit,,Seawater,1.03,,,588
1837,,,,,,,120.0,588
1838,02:00,Active pit,1346.0,Enviromul Yellow,1.4,33.0,9.5,589
1839,09:00,Flowline,1368.0,Enviromul Yellow,1.4,34.0,6.5,589
1840,15:00,Flowline,1400.0,Enviromul Yellow,1.4,33.0,8.0,589
1841,16:00,Flowline,1400.0,Enviromul Yellow,1.4,32.0,10.0,589
1842,21:00,Active pit,1346.0,Enviromul Yellow,1.4,33.0,8.5,589
1843,,,,,,,120.0,589
1844,,,,,,,120.0,589
1845,,,,,,,120.0,589
1846,,,,,,,120.0,589
1847,,,,,,,120.0,589
1848,02:00,Flowline,1500.0,Enviromul Yellow,1.4,34.0,8.0,590
1849,12:00,Flowline,1500.0,Enviromul Yellow,1.4,34.0,8.5,590
1850,21:00,Flowline,1500.0,Enviromul Yellow,1.4,37.0,9.0,590
1851,,,,,,,120.0,590
1852,,,,,,,120.0,590
1853,,,,,,,120.0,590
1854,03:00,Flowline,1500.0,Enviromul Yellow,1.4,35.0,9.0,591
1855,12:00,Flowline,1500.0,Enviromul Yellow,1.4,34.0,8.5,591
1856,15:00,Flowline,1500.0,Enviromul Yellow,1.4,32.0,10.0,591
1857,21:00,Active pit,1500.0,Enviromul Yellow,1.4,33.0,9.5,591
1858,23:30,Flowline,1779.0,Enviromul Yellow,1.4,34.0,9.0,591
1859,,,,,,,120.0,591
1860,,,,,,,120.0,591
1861,,,,,,,120.0,591
1862,,,,,,,120.0,591
1863,,,,,,,120.0,591
1864,09:00,Flowline,1620.0,Enviromul Yellow,1.4,34.0,8.5,592
1865,15:00,Flowline,1735.0,Enviromul Yellow,1.4,35.0,9.0,592
1866,,,,,,,120.0,592
1867,,,,,,,120.0,592
1868,01:00,Flowline,1822.0,Enviromul Yellow,1.4,35.0,10.0,593
1869,12:00,Flowline,1779.0,Enviromul Yellow,1.4,34.0,9.0,593
1870,16:00,Flowline,1779.0,Enviromul Yellow,1.4,34.0,9.0,593
1871,20:30,Flowline,1779.0,Enviromul Yellow,1.4,33.0,10.0,593
1872,,,,,,,120.0,593
1873,,,,,,,120.0,593
1874,,,,,,,120.0,593
1875,,,,,,,120.0,593
1876,09:00,Flowline,1822.0,Enviromul Yellow,1.4,34.0,9.5,594
1877,12:00,Flowline,1966.0,Enviromul Yellow,1.4,34.0,9.0,594
1878,21:30,Flowline,1966.0,Enviromul Yellow,1.4,34.0,10.5,594
1879,,,,,,,120.0,594
1880,,,,,,,120.0,594
1881,,,,,,,120.0,594
1882,01:30,Flowline,2086.0,Enviromul Yellow,1.4,30.0,9.5,595
1883,15:00,Flowline,1966.0,Enviromul Yellow,1.4,34.0,9.0,595
1884,20:40,Flowline,2409.0,Enviromul Yellow,1.4,32.0,8.5,595
1885,22:20,Flowline,2006.0,Enviromul Yellow,1.4,34.0,9.0,595
1886,,,,,,,120.0,595
1887,,,,,,,120.0,595
1888,,,,,,,120.0,595
1889,,,,,,,120.0,595
1890,02:00,Flowline,2520.0,Enviromul Yellow,1.4,29.0,7.0,596
1891,09:00,Flowline,2280.0,Enviromul Yellow,1.4,34.0,8.5,596
1892,15:00,Flowline,2323.0,Enviromul Yellow,1.4,34.0,9.0,596
1893,,,,,,,120.0,596
1894,,,,,,,120.0,596
1895,,,,,,,120.0,596
1896,03:30,Active pit,2574.0,Enviromul Yellow,1.42,33.0,9.0,597
1897,12:00,Flowline,2574.0,Enviromul Yellow,1.42,33.0,9.0,597
1898,22:00,Active pit,2574.0,Enviromul Yellow,1.42,33.0,9.0,597
1899,,,,,,,120.0,597
1900,,,,,,,120.0,597
1901,,,,,,,120.0,597
1902,10:00,Active pit,2574.0,Enviromul Yellow,1.42,33.0,9.0,598
1903,21:00,Active pit,2574.0,Enviromul Yellow,1.42,34.0,9.0,598
1904,,,,,,,120.0,598
1905,,,,,,,120.0,598
1906,04:30,Flowline,2574.0,Enviromul Yellow,1.42,34.0,9.0,599
1907,12:00,Flowline,2574.0,Enviromul Yellow,1.42,34.0,9.5,599
1908,,,,,,,120.0,599
1909,,,,,,,120.0,599
1910,04:00,Flowline,2574.0,Enviromul Yellow,1.42,34.0,9.5,600
1911,14:00,Flowline,2574.0,Enviromul Yellow,1.42,34.0,9.5,600
1912,,,,,,,120.0,600
1913,,,,,,,120.0,600
1914,03:00,Flowline,2574.0,Enviromul Yellow,1.42,34.0,9.5,601
1915,14:00,Active pit,2574.0,Enviromul Yellow,1.42,34.0,9.0,601
1916,,,,,,,120.0,601
1917,,,,,,,120.0,601
1918,10:00,Reserve pit,2574.0,Enviromul Yellow,1.42,30.0,6.5,602
1919,15:00,Flowline,2574.0,Enviromul Yellow,1.28,27.0,5.5,602
1920,,,,,,,120.0,602
1921,,,,,,,120.0,602
1922,,,,,,,14.0,602
1923,,,,,,,14.0,602
1924,,,,,,,14.0,602
1925,,,,,,,14.0,602
1926,,,,,,,14.0,602
1927,,,,,,,14.0,602
1928,,,,,,,14.0,602
1929,,,,,,,14.0,602
1930,,,,,,,14.0,602
1931,,,,,,,14.0,602
1932,,,,,,,12.4,602
1933,,,,,,,12.4,602
1934,,,,,,,12.4,602
1935,,,,,,,12.4,602
1936,,,,,,,12.4,602
1937,,,,,,,12.4,602
1938,,,,,,,12.4,602
1939,,,,,,,12.4,602
1940,,,,,,,12.4,602
1941,,,,,,,12.4,602
1942,,,,,,,114.0,602
1943,,,,,,,114.0,602
1944,,,,,,,114.0,602
1945,,,,,,,114.0,602
1946,,,,,,,114.0,602
1947,,,,,,,114.0,602
1948,,,,,,,114.0,602
1949,,,,,,,114.0,602
1950,,,,,,,114.0,602
1951,,,,,,,114.0,602
1952,,,,,,,125.0,602
1953,,,,,,,125.0,602
1954,,,,,,,125.0,602
1955,,,,,,,125.0,602
1956,,,,,,,125.0,602
1957,,,,,,,125.0,602
1958,,,,,,,125.0,602
1959,,,,,,,125.0,602
1960,,,,,,,125.0,602
1961,,,,,,,125.0,602
1962,,,,,,,11.67,602
1963,,,,,,,2.0,602
1964,,,,,,,5.69,602
1965,,,,,,,11.06,602
1966,,,,,,,12.38,602
1967,,,,,,,4.0,602
1968,,,,,,,2104.05,602
1969,,,,,,,270.1,602
1970,,,,,,,5.3,602
1971,,,,,,,5.73,602
1972,,,,,,,146.13,602
1973,,,,,,,2541.3,602
1974,,,,,,,2541.5,602
1975,,,,,,,2547.19,602
1976,,,,,,,2558.3,602
1977,,,,,,,157.8,602
1978,,,,,,,161.8,602
1979,,,,,,,2265.9,602
1980,,,,,,,2536.0,602
1981,,,,,,,140.4,602
1982,,,,,,,157.8,602
1983,,,,,,,2541.5,602
1984,,,,,,,2547.19,602
1985,,,,,,,2558.25,602
1986,,,,,,,2570.68,602
1987,,,,,,,161.8,602
1988,,,,,,,2265.85,602
1989,,,,,,,2536.0,602
1990,,,,,,,2541.3,602
1991,,,,,,,146.13,602
1992,20:00,Active pit,2574.0,Enviromul Yellow,1.28,26.0,6.5,603
1993,,,,,,,120.0,603
1994,02:30,Flowline,2950.0,Enviromul Yellow,1.28,29.0,7.0,604
1995,10:15,Flowline,2622.0,Enviromul Yellow,1.28,23.0,6.5,604
1996,14:45,Active pit,2667.0,Enviromul Yellow,1.28,26.0,6.5,604
1997,20:30,Flowline,2820.0,Enviromul Yellow,1.28,30.0,4.5,604
1998,,,,,,,120.0,604
1999,,,,,,,120.0,604
2000,,,,,,,120.0,604
2001,,,,,,,120.0,604
2002,02:00,Flowline,3320.0,Enviromul Yellow,1.28,27.0,7.0,605
2003,08:30,Flowline,3014.0,Enviromul Yellow,1.28,29.0,7.0,605
2004,14:45,Flowline,2622.0,Enviromul Yellow,1.28,29.0,7.0,605
2005,20:45,Flowline,3258.0,Enviromul Yellow,1.28,28.0,6.0,605
2006,,,,,,,120.0,605
2007,,,,,,,120.0,605
2008,,,,,,,120.0,605
2009,,,,,,,120.0,605
2010,03:50,Flowline,3552.0,Enviromul Yellow,1.28,30.0,11.0,606
2011,09:15,Flowline,3351.0,Enviromul Yellow,1.28,27.0,7.0,606
2012,15:00,Flowline,3428.0,Enviromul Yellow,1.28,27.0,7.5,606
2013,20:50,Flowline,3483.0,Enviromul Yellow,1.28,29.0,8.0,606
2014,,,,,,,120.0,606
2015,,,,,,,120.0,606
2016,,,,,,,120.0,606
2017,,,,,,,120.0,606
2018,03:45,Flowline,3897.0,Enviromul Yellow,1.28,31.0,11.5,607
2019,08:45,Flowline,3660.0,Enviromul Yellow,1.28,28.0,8.5,607
2020,13:30,Flowline,3713.0,Enviromul Yellow,1.28,40.0,6.0,607
2021,20:30,Flowline,3791.0,Enviromul Yellow,1.28,31.0,9.0,607
2022,,,,,,,120.0,607
2023,,,,,,,120.0,607
2024,,,,,,,120.0,607
2025,,,,,,,120.0,607
2026,02:50,Flowline,4197.0,Enviromul Yellow,1.32,38.0,9.5,608
2027,10:30,Flowline,3999.0,Enviromul Yellow,1.32,36.0,8.5,608
2028,16:00,Flowline,4070.0,Enviromul Yellow,1.32,37.0,8.0,608
2029,20:30,Flowline,4115.0,Enviromul Yellow,1.32,41.0,11.0,608
2030,,,,,,,120.0,608
2031,,,,,,,120.0,608
2032,,,,,,,120.0,608
2033,,,,,,,120.0,608
2034,03:15,Flowline,4502.0,Enviromul Yellow,1.32,36.0,10.0,609
2035,09:45,Flowline,4300.0,Enviromul Yellow,1.32,37.0,9.5,609
2036,16:10,Flowline,4380.0,Enviromul Yellow,1.32,32.0,10.0,609
2037,20:45,Flowline,4115.0,Enviromul Yellow,1.32,33.0,10.5,609
2038,,,,,,,120.0,609
2039,,,,,,,120.0,609
2040,,,,,,,120.0,609
2041,,,,,,,120.0,609
2042,02:00,Flowline,4563.0,Enviromul Yellow,1.32,36.0,11.5,610
2043,09:15,Flowline,4562.0,Enviromul Yellow,1.32,33.0,11.0,610
2044,13:30,Flowline,4562.0,Enviromul Yellow,1.32,32.0,11.5,610
2045,,,,,,,120.0,610
2046,,,,,,,120.0,610
2047,,,,,,,120.0,610
2048,10:45,Flowline,4562.0,Enviromul Yellow,1.32,38.0,11.0,611
2049,21:00,Active pit,4562.0,Enviromul Yellow,1.32,37.0,10.5,611
2050,,,,,,,120.0,611
2051,,,,,,,120.0,611
2052,11:00,Active pit,4562.0,Enviromul Yellow,1.32,36.0,10.5,612
2053,20:00,Active pit,4562.0,Enviromul Yellow,1.32,36.0,11.5,612
2054,,,,,,,120.0,612
2055,,,,,,,120.0,612
2056,11:00,Active pit,4562.0,Enviromul Yellow,1.32,37.0,10.5,613
2057,20:00,Active pit,4562.0,Enviromul Yellow,1.32,36.0,12.0,613
2058,,,,,,,120.0,613
2059,,,,,,,120.0,613
2060,09:30,Active pit,4562.0,Enviromul Yellow,1.32,37.0,10.5,614
2061,20:30,Active pit,4562.0,Enviromul Yellow,1.32,36.0,12.0,614
2062,,,,,,,120.0,614
2063,,,,,,,120.0,614
2064,10:00,Active pit,4562.0,Enviromul Yellow,1.32,37.0,10.5,615
2065,21:00,Active pit,4562.0,Enviromul Yellow,1.32,36.0,12.0,615
2066,,,,,,,120.0,615
2067,,,,,,,120.0,615
2068,07:30,Active pit,4562.0,Enviromul Yellow,1.32,37.0,10.5,616
2069,15:00,Active pit,4562.0,Enviromul Yellow,1.32,36.0,12.0,616
2070,,,,,,,120.0,616
2071,,,,,,,120.0,616
2072,15:00,Active pit,4160.0,Enviromul Yellow,1.32,39.0,11.5,617
2073,22:00,Active pit,4160.0,Enviromul Yellow,1.32,38.0,11.5,617
2074,,,,,,,120.0,617
2075,,,,,,,120.0,617
2076,14:00,Active pit,4160.0,Enviromul Yellow,1.28,28.0,8.5,618
2077,22:00,Active pit,4160.0,Enviromul Yellow,1.28,28.0,9.5,618
2078,,,,,,,120.0,618
2079,,,,,,,120.0,618
2080,14:30,Active pit,2569.0,Enviromul Yellow,1.28,32.0,9.0,619
2081,21:00,Active pit,2569.0,Enviromul Yellow,1.28,34.0,8.5,619
2082,,,,,,,120.0,619
2083,,,,,,,120.0,619
2084,10:00,Flowline,2574.0,Enviromul Yellow,1.28,31.0,9.5,620
2085,15:00,Active pit,2569.0,Enviromul Yellow,1.28,31.0,8.0,620
2086,,,,,,,120.0,620
2087,,,,,,,120.0,620
2088,00:00,,,Spud Mud,,,,623
2089,00:00,,,Spud Mud,1.4,,,624
2090,00:00,Active pit,,Spud Mud,1.4,,,625
2091,11:00,,258.0,Spud Mud,1.12,8.0,16.0,625
2092,,,,,110.0,,,625
2093,15:00,Active pit,258.0,Spud Mud,1.12,9.0,15.5,626
2094,,,,,110.0,,,626
2095,15:00,Active pit,258.0,Spud Mud,1.12,9.0,15.5,627
2096,,,,,111.0,,,627
2097,20:00,Reserve pit,258.0,Spud Mud,1.12,9.0,15.5,628
2098,,,,,105.0,,,628
2099,14:00,Reserve pit,258.0,Spud Mud,1.12,9.0,15.0,629
2100,14:30,Reserve pit,258.0,Spud Mud,1.4,10.0,17.5,629
2101,15:00,Reserve pit,258.0,Spud Mud,1.6,10.0,21.0,629
2102,,,,,111.0,,,629
2103,,,,,118.0,,,629
2104,,,,,124.0,,,629
2105,21:00,Reserve pit,261.0,Spud Mud,,17.0,17.5,630
2106,,,,,150.0,,,630
2107,21:00,Reserve pit,261.0,Spud Mud,1.12,9.0,15.0,631
2108,,,,,111.0,,,631
2109,21:00,Reserve pit,261.0,Spud Mud,1.12,9.0,15.0,632
2110,,,,,111.0,,,632
2111,10:00,Flowline,270.0,Spud Mud,1.12,7.0,28.5,633
2112,16:00,Flowline,,Spud Mud,1.12,7.0,25.0,633
2113,21:30,Flowline,384.0,Spud Mud,1.11,7.0,24.5,633
2114,23:30,Flowline,410.0,Spud Mud,1.11,7.0,23.5,633
2115,,,,,150.0,,,633
2116,,,,,140.0,,,633
2117,,,,,120.0,,,633
2118,,,,,69.0,,,633
2119,04:00,Active pit,470.0,Spud Mud,1.13,6.0,24.5,634
2120,10:00,Flowline,545.0,Spud Mud,1.13,6.0,18.0,634
2121,16:00,Active pit,617.0,Spud Mud,1.15,6.0,13.0,634
2122,21:00,Active pit,618.0,Spud Mud,1.15,6.0,14.0,634
2123,,,,,65.0,,,634
2124,,,,,60.0,,,634
2125,,,,,69.0,,,634
2126,,,,,72.0,,,634
2127,16:00,Active pit,617.0,Spud Mud,1.14,6.0,13.0,635
2128,20:30,Flowline,617.0,Spud Mud,1.13,5.0,19.0,635
2129,23:30,Flowline,669.0,Spud Mud,1.12,5.0,17.0,635
2130,,,,,60.0,,,635
2131,,,,,65.0,,,635
2132,,,,,63.0,,,635
2133,03:00,Flowline,730.0,Spud Mud,1.12,8.0,16.0,636
2134,10:00,Flowline,800.0,Spud Mud,1.12,6.0,14.0,636
2135,16:00,Flowline,890.0,Spud Mud,1.12,6.0,15.5,636
2136,22:00,Flowline,930.0,Seawater,1.03,,,636
2137,,,,,63.0,,,636
2138,,,,,68.0,,,636
2139,,,,,58.0,,,636
2140,00:00,Flowline,,CARBOSEA,,,,637
2141,10:00,Flowline,990.0,Spud Mud,1.12,6.0,10.5,637
2142,15:00,Flowline,1060.0,Spud Mud,1.13,5.0,13.5,637
2143,22:00,,1178.0,Spud Mud,1.1,7.0,14.5,637
2144,,,,,50.0,,,637
2145,,,,,57.0,,,637
2146,,,,,65.0,,,637
2147,04:00,Flowline,1205.0,Spud Mud,1.1,7.0,15.5,638
2148,10:30,Flowline,1330.0,Spud Mud,1.11,6.0,13.0,638
2149,13:00,Flowline,1353.0,Spud Mud,1.11,7.0,12.5,638
2150,21:00,Active pit,1353.0,Spud Mud,1.12,7.0,13.5,638
2151,,,,,67.0,,,638
2152,,,,,61.0,,,638
2153,,,,,62.0,,,638
2154,,,,,63.0,,,638
2155,10:00,Reserve pit,1353.0,Spud Mud,1.05,,,639
2156,10:30,Reserve pit,1353.0,Spud Mud,1.35,,,639
2157,22:00,Reserve pit,1353.0,Spud Mud,1.35,,,639
2158,,,,,200.0,,,639
2159,,,,,150.0,,,639
2160,,,,,142.0,,,639
2161,22:00,Reserve pit,1353.0,Spud Mud,1.05,,,640
2162,,,,,145.0,,,640
2163,21:00,Reserve pit,1353.0,Spud Mud,1.05,,,641
2164,,,,,150.0,,,641
2165,14:00,Reserve pit,1353.0,Spud Mud,1.05,,,642
2166,14:30,Reserve pit,1353.0,Spud Mud,1.35,,,642
2167,21:00,Reserve pit,1353.0,Spud Mud,1.35,,,642
2168,,,,,200.0,,,642
2169,,,,,120.0,,,642
2170,,,,,124.0,,,642
2171,22:00,Reserve pit,251.0,Spud Mud,1.05,,,643
2172,,,,,200.0,,,643
2173,15:00,Reserve pit,370.0,Spud Mud,1.05,,,644
2174,20:00,Reserve pit,377.0,Spud Mud,1.05,,,644
2175,,,,,113.0,,,644
2176,,,,,110.0,,,644
2177,20:30,Reserve pit,870.0,Spud Mud,1.05,,,645
2178,,,,,150.0,,,645
2179,02:00,Reserve pit,990.0,Spud Mud,1.05,,,646
2180,15:00,Reserve pit,1250.0,Spud Mud,1.35,,,646
2181,21:00,Reserve pit,1362.0,Spud Mud,1.05,,,646
2182,,,,,200.0,,,646
2183,,,,,103.0,,,646
2184,,,,,200.0,,,646
2185,23:00,Reserve pit,1369.0,Spud Mud,1.05,,,647
2186,,,,,200.0,,,647
2187,01:00,Reserve pit,1369.0,Spud Mud,1.05,,,648
2188,15:00,Reserve pit,1369.0,Spud Mud,1.4,,,648
2189,16:00,Reserve pit,1369.0,Spud Mud,1.05,,,648
2190,22:00,Reserve pit,1369.0,Spud Mud,1.4,,,648
2191,,,,,150.0,,,648
2192,,,,,110.0,,,648
2193,,,,,155.0,,,648
2194,,,,,100.0,,,648
2195,21:00,Reserve pit,1369.0,Spud Mud,1.05,,,649
2196,,,,,150.0,,,649
2197,01:00,Reserve pit,1369.0,Spud Mud,1.4,,,650
2198,15:00,Reserve pit,1369.0,Spud Mud,1.4,,,650
2199,20:00,Reserve pit,1369.0,Spud Mud,1.4,,,650
2200,,,,,90.0,,,650
2201,,,,,110.0,,,650
2202,,,,,95.0,,,650
2203,01:00,Reserve pit,1369.0,Spud Mud,1.4,,,651
2204,10:00,Reserve pit,1369.0,HPWBM,1.34,,,651
2205,22:00,Reserve pit,1369.0,HPWBM,1.35,,,651
2206,,,,,90.0,,,651
2207,03:00,Reserve pit,1369.0,HPWBM,1.35,,,652
2208,20:30,Reserve pit,,HPWBM,1.35,41.0,16.5,652
2209,,,,,,,17.0,652
2210,,,,,,,18.0,652
2211,,,,,,,20.0,652
2212,,,,,,,18.73,652
2213,,,,,,,133.0,652
